chain,outlets,total_pop_served,mmda_count,regions,pop_per_outlet,avg_mmda_pop
POKLINA PHARMACY LIMITED,1,4635.923076923077,1,1,4635.923076923077,4635.923076923077
ERNDOM CHEMIST,1,4635.923076923077,1,1,4635.923076923077,4635.923076923077
WELLPLUS PHARMACY LTD,1,4635.923076923077,1,1,4635.923076923077,4635.923076923077
POKUPHARMA LTD,1,4635.923076923077,1,1,4635.923076923077,4635.923076923077
PREMBLESS PHARMACY,1,4635.923076923077,1,1,4635.923076923077,4635.923076923077
CHRISTAL A & B CHEMIST LTD,1,4635.923076923077,1,1,4635.923076923077,4635.923076923077
WELCOME AGAIN PHARMACY LTD,1,4635.923076923077,1,1,4635.923076923077,4635.923076923077
BANLYD PHARMACEUTICAL LTD,1,4635.923076923077,1,1,4635.923076923077,4635.923076923077
BEJOMA PHARMACY LTD,1,4635.923076923077,1,1,4635.923076923077,4635.923076923077
CONSTANT PHARMACY (APRADE B,1,4635.923076923077,1,1,4635.923076923077,4635.923076923077
RAYLOVE PHARMACY,1,4635.923076923077,1,1,4635.923076923077,4635.923076923077
MENA ADWUBI PHARMACY,1,4635.923076923077,1,1,4635.923076923077,4635.923076923077
J & D PHARMACY LTD,1,4635.923076923077,1,1,4635.923076923077,4635.923076923077
MAALOO PHARMACY LTD,1,4635.923076923077,1,1,4635.923076923077,4635.923076923077
MAFCO PHARMACEUTICAL COMP,1,4635.923076923077,1,1,4635.923076923077,4635.923076923077
AMPONSAH-EFFAH P'CEUTICALS L,1,4635.923076923077,1,1,4635.923076923077,4635.923076923077
RICH CARE PHARMACY LTD,1,4635.923076923077,1,1,4635.923076923077,4635.923076923077
DATSMILE PHARMACY,1,4635.923076923077,1,1,4635.923076923077,4635.923076923077
REMINANT CHEMIST LTD,1,4635.923076923077,1,1,4635.923076923077,4635.923076923077
BEST AID CHEMIST,1,4635.923076923077,1,1,4635.923076923077,4635.923076923077
ADARF (ANIMAH) HEALTHCARE LT,1,4635.923076923077,1,1,4635.923076923077,4635.923076923077
EXKLUSIVE ROYAL PHARMACY.,1,4635.923076923077,1,1,4635.923076923077,4635.923076923077
HAPRES PHARMACY,1,4635.923076923077,1,1,4635.923076923077,4635.923076923077
ABIPII PHARMACY,1,4635.923076923077,1,1,4635.923076923077,4635.923076923077
ADUFEL PHARMACY,1,4635.923076923077,1,1,4635.923076923077,4635.923076923077
PAMJOSON PHARMACY LIMITED,1,4635.923076923077,1,1,4635.923076923077,4635.923076923077
FIRST LINE PHARMACY,1,4635.923076923077,1,1,4635.923076923077,4635.923076923077
RITJEI PHARMACY,1,4635.923076923077,1,1,4635.923076923077,4635.923076923077
YESS SIRR CHEMISTS,1,4635.923076923077,1,1,4635.923076923077,4635.923076923077
A. A. B. PHARMA & TRAD. CO. LTD,1,4635.923076923077,1,1,4635.923076923077,4635.923076923077
NAOTOM PHARMACY,1,4635.923076923077,1,1,4635.923076923077,4635.923076923077
PAMJOSON PHARMACY,1,4635.923076923077,1,1,4635.923076923077,4635.923076923077
ELIM PHARMACY,2,4543.883300388023,2,1,2271.9416501940113,2271.9416501940113
LIGHT PHARMA LTD.,2,4490.897435897436,1,1,2245.448717948718,4490.897435897436
MERAKI PHARMACY LTD,2,4490.897435897436,1,1,2245.448717948718,4490.897435897436
BEBAL PHARMACY LTD,2,4490.897435897436,1,1,2245.448717948718,4490.897435897436
LIB PHARMACY,2,4490.897435897436,1,1,2245.448717948718,4490.897435897436
NERJEREU PHARMACY LTD,2,4490.897435897436,1,1,2245.448717948718,4490.897435897436
AT-OLIVES PHARMACY LTD.,1,4473.694444444444,1,1,4473.694444444444,4473.694444444444
JCHS PHARMACY AND TRADING LT,1,4473.694444444444,1,1,4473.694444444444,4473.694444444444
DM SPHERE,1,4473.694444444444,1,1,4473.694444444444,4473.694444444444
SLOXY PHARM,1,4473.694444444444,1,1,4473.694444444444,4473.694444444444
REGNANT,1,4473.694444444444,1,1,4473.694444444444,4473.694444444444
MERKOT PHARMACY CO. LIMITED,1,4473.694444444444,1,1,4473.694444444444,4473.694444444444
ACCESS PHARMACEUTICALS,1,4473.694444444444,1,1,4473.694444444444,4473.694444444444
STEREDA PHARMACEUTICALS LTD,1,4473.694444444444,1,1,4473.694444444444,4473.694444444444
EKAK PHARMACY LTD.,1,4473.694444444444,1,1,4473.694444444444,4473.694444444444
NHYIRA PHARMACY,1,4473.694444444444,1,1,4473.694444444444,4473.694444444444
DESH CHEMISTS LTD,1,4473.694444444444,1,1,4473.694444444444,4473.694444444444
MERKOT PHARMACY LTD,1,4473.694444444444,1,1,4473.694444444444,4473.694444444444
MARIWAK PHARMACY LTD.,1,4473.694444444444,1,1,4473.694444444444,4473.694444444444
ONUADO PHARMACY LTD.,1,4473.694444444444,1,1,4473.694444444444,4473.694444444444
DESKAS PHARMACY LTD.,1,4473.694444444444,1,1,4473.694444444444,4473.694444444444
URBAN PHARMACY LTD,1,4473.694444444444,1,1,4473.694444444444,4473.694444444444
RUFRAN PHARMACY LIMITED,1,4473.694444444444,1,1,4473.694444444444,4473.694444444444
PJ & C CHEMISTS (GH) LIMITED,1,4473.694444444444,1,1,4473.694444444444,4473.694444444444
YIVIS PHARMACEUTICALS LTD.,1,4473.694444444444,1,1,4473.694444444444,4473.694444444444
ABIRIC PHARMACY,1,4473.694444444444,1,1,4473.694444444444,4473.694444444444
OFAKO PHARMACY LTD.,1,4473.694444444444,1,1,4473.694444444444,4473.694444444444
NAADOSTI PHARMACEUTICALS LT,1,4473.694444444444,1,1,4473.694444444444,4473.694444444444
HAPPY CITY PHARMACY LTD,1,4473.694444444444,1,1,4473.694444444444,4473.694444444444
RENADA CHEMISTS LTD. (ANNEX),1,4473.694444444444,1,1,4473.694444444444,4473.694444444444
RENADA CHEMIST,1,4473.694444444444,1,1,4473.694444444444,4473.694444444444
RANSLOVE PHARMACY LTD,1,4473.694444444444,1,1,4473.694444444444,4473.694444444444
TRINITY PHARMACY,1,4473.694444444444,1,1,4473.694444444444,4473.694444444444
EKLESIA PHARMACY,1,4473.694444444444,1,1,4473.694444444444,4473.694444444444
BENNYCARE PHARMACY LTD (KAS,1,4473.694444444444,1,1,4473.694444444444,4473.694444444444
ATOMIC HILLS PHARMACY,4,4447.146098726114,2,1,1111.7865246815286,2223.573049363057
ALMCO PHARMACY LTD,2,4224.254861111111,2,1,2112.1274305555553,2112.1274305555553
RADIANCE PHARMACY,2,4224.254861111111,2,1,2112.1274305555553,2112.1274305555553
BEYBEE PHARMACY LTD,2,4188.948400486653,2,1,2094.4742002433263,2094.4742002433263
PARAMEDICA SERVICES LTD,2,4188.948400486653,2,1,2094.4742002433263,2094.4742002433263
CALVARY CENTRAL PHARMACY,2,4188.948400486653,2,1,2094.4742002433263,2094.4742002433263
PH ANFORD CHEMIST LTD,2,4188.948400486653,2,1,2094.4742002433263,2094.4742002433263
KHAIRAAT PHARMACY LTD,1,4157.42,1,1,4157.42,4157.42
KELMED PHARMACEUTICALS LIMI,1,4157.42,1,1,4157.42,4157.42
KEZWELL PHARMACY LTD,1,4157.42,1,1,4157.42,4157.42
PILL PLUS PHARMACY,1,4157.42,1,1,4157.42,4157.42
JU-BETH PHARMACY LTD,1,4157.42,1,1,4157.42,4157.42
K. SAT PHARMACY LTD,1,4157.42,1,1,4157.42,4157.42
ERIC CHEMISTS,1,4157.42,1,1,4157.42,4157.42
X-PERTS PHARMACY,1,4157.42,1,1,4157.42,4157.42
WESTFIELD CHEMIST LTD.,1,4157.42,1,1,4157.42,4157.42
O.B.M PHARMACY LTD,1,4157.42,1,1,4157.42,4157.42
BEHZAD PHARMACY LIMITED,1,4157.42,1,1,4157.42,4157.42
DEAR PHARMACY,1,4157.42,1,1,4157.42,4157.42
SANTA THERES PHARMACY,1,4157.42,1,1,4157.42,4157.42
UP TOWN PHARMACY,1,4157.42,1,1,4157.42,4157.42
LARRY & LARRY PHARMACY,1,4157.42,1,1,4157.42,4157.42
BIAKA PHARMACY,1,4157.42,1,1,4157.42,4157.42
FIRANNO PHARMACY,1,4157.42,1,1,4157.42,4157.42
MORTON CHEMIST LTD,1,4157.42,1,1,4157.42,4157.42
MORTON CHEMISTS LTD,1,4157.42,1,1,4157.42,4157.42
SAPPHIRE HORIZON,1,4157.42,1,1,4157.42,4157.42
LEXLEY PHARMACY LTD.,1,4157.42,1,1,4157.42,4157.42
DELIVERY PLUS PHARMACY LTD,1,4157.42,1,1,4157.42,4157.42
PEDSAM PHARMACY LTD.,1,4157.42,1,1,4157.42,4157.42
CRUIZ PHARMACY,1,4157.42,1,1,4157.42,4157.42
FORSON MEMORIAL MEDICAL CE,1,4157.42,1,1,4157.42,4157.42
EKUUS PHARMACY,1,4157.42,1,1,4157.42,4157.42
REIMIK PHARMACY LTD.,1,4157.42,1,1,4157.42,4157.42
SIVON PHARMACY LTD,1,4157.42,1,1,4157.42,4157.42
ASHAIMAN PHARMACY,1,4157.42,1,1,4157.42,4157.42
IMHOPTEP PHARMACY,1,4157.42,1,1,4157.42,4157.42
J & D PHARMACY LIMITED,1,4157.42,1,1,4157.42,4157.42
MED-PAL CHEMIST LTD.,2,4058.0,1,1,2029.0,4058.0
MA HAVILAH CHEMIST LTD,2,4058.0,1,1,2029.0,4058.0
POKUASE PHARMACY,2,4058.0,1,1,2029.0,4058.0
YIRIKONN PHARMACY LTD,1,4030.4791666666665,1,1,4030.4791666666665,4030.4791666666665
SHEKEL PHARMACY LTD.,1,4030.4791666666665,1,1,4030.4791666666665,4030.4791666666665
PILLCHECK PHARMACY LTD,1,4030.4791666666665,1,1,4030.4791666666665,4030.4791666666665
NUMARK PHARMACY LTD.,1,4030.4791666666665,1,1,4030.4791666666665,4030.4791666666665
NUMARK PHARMACY,1,4030.4791666666665,1,1,4030.4791666666665,4030.4791666666665
BRAAD PHARMACY LTD,1,4030.4791666666665,1,1,4030.4791666666665,4030.4791666666665
BRAFAKO PHARMACEUTICALS LTD,1,4030.4791666666665,1,1,4030.4791666666665,4030.4791666666665
SUNYANI PHARMACY LTD.,1,4030.4791666666665,1,1,4030.4791666666665,4030.4791666666665
SENTI CHEMIST LTD.,1,4030.4791666666665,1,1,4030.4791666666665,4030.4791666666665
MEDCOURT PHARMACY LTD. (SUN,1,4030.4791666666665,1,1,4030.4791666666665,4030.4791666666665
GOOD DAY PHARMACY,1,4030.4791666666665,1,1,4030.4791666666665,4030.4791666666665
SENTI CHEMISTS LTD,1,4030.4791666666665,1,1,4030.4791666666665,4030.4791666666665
DISCRISTOS PHARMACY LTD.,1,4030.4791666666665,1,1,4030.4791666666665,4030.4791666666665
NUMARK PHARMACY(ABESIM BRA,1,4030.4791666666665,1,1,4030.4791666666665,4030.4791666666665
GREEN LIGHT PHARMACY,1,4030.4791666666665,1,1,4030.4791666666665,4030.4791666666665
KISAL PHARMACY LTD.,1,4030.4791666666665,1,1,4030.4791666666665,4030.4791666666665
PENDMIK PHARMACY LTD.,1,4030.4791666666665,1,1,4030.4791666666665,4030.4791666666665
NAPDEL PHARMACY LTD,1,4030.4791666666665,1,1,4030.4791666666665,4030.4791666666665
NAVIPHARMA GH LTD,1,4030.4791666666665,1,1,4030.4791666666665,4030.4791666666665
BEST LIFE PHARMACY,1,4030.4791666666665,1,1,4030.4791666666665,4030.4791666666665
DREAMFIELD PHARMACY LTD,1,4030.4791666666665,1,1,4030.4791666666665,4030.4791666666665
GLORY PHARMACY LTD,1,4030.4791666666665,1,1,4030.4791666666665,4030.4791666666665
MOSSAY PHARMACY (PENKWASE,1,4030.4791666666665,1,1,4030.4791666666665,4030.4791666666665
MRY-J PHARMACY LTD.,1,4030.4791666666665,1,1,4030.4791666666665,4030.4791666666665
JILL PHARMACY LTD.,1,4030.4791666666665,1,1,4030.4791666666665,4030.4791666666665
JASY PHARMA LTD,1,4030.4791666666665,1,1,4030.4791666666665,4030.4791666666665
PNEUNA PHARMACY LTD,1,4030.4791666666665,1,1,4030.4791666666665,4030.4791666666665
J & A PHARMACY LTD.,1,4030.4791666666665,1,1,4030.4791666666665,4030.4791666666665
JOE BENNETT PHARMACY,1,4030.4791666666665,1,1,4030.4791666666665,4030.4791666666665
MINEX PHARMACY LTD,1,4030.4791666666665,1,1,4030.4791666666665,4030.4791666666665
MOSSAY PHARMACY LTD.,1,4030.4791666666665,1,1,4030.4791666666665,4030.4791666666665
STEREDA PHARMACEUTICALS,2,4015.792467948718,2,1,2007.896233974359,2007.896233974359
FIINA PHARMACY LIMITED,2,3799.34375,2,1,1899.671875,1899.671875
HEALTHMARK PHARMACY,2,3799.34375,2,1,1899.671875,1899.671875
LEETONIA PHARMACY,2,3762.334756431308,2,1,1881.167378215654,1881.167378215654
BAC PHARMACY LTD,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
JOS PHARMACEUTICALS,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
MEROKAG PHARMACY LTD,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
MESSIAH CHEMIST LTD,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
BAY CARE PHARMACY,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
BAYCARE PHARMACY LIMITED,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
VANESS SHOP EZ PHARMACY LIMI,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
BASEVIEW PHARMACEUTICALS LT,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
MSI WHOLESALE,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
LUCY'S PHARMACY LIMITED,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
FOCUS PHARMACY LTD,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
BREAD OF LIFE PHARMACY LTD,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
BLUESKY PHARMACY LIMITED,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
REEL PHARMACY LIMITED,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
DANVAL LIMITED,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
GOLDEN SUN CHEMISTS LIMITED,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
TALII PHARMACY LTD,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
GIDIMAX PHARMACEUTICALS LIM,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
CRESCENT CHEMIST,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
ETAY PHARMACY,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
ROMKER PHARMA LIMITED,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
AREND PHARMACEUTICALS LTD,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
VINPERPAT PHARMACY LIMITED C,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
PREMIER PHARMACY LTD.,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
SILVARA PHARMACY,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
MENZBEK AFRICA PHARMACY,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
AMPONSAH-EFFAH PHARMACEUT,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
NII MAG PHARMACY LTD,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
BUBUNE PHARMACY LIMITED,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
MD PHARMACY LTD,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
D. B. ROYAL PHARMACY LTD,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
JOSCO-ALO PHARMACY LTD,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
ADDPHARMA GH. LIMITED,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
BACCENTA PHARMACY LIMITED,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
ROYAL EMPIRE PHARMACEUTICAL,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
KABCARE PHARMACY LTD,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
AKOHANS PHARMACY LIMITED,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
GUARDRAIN CARE PHARMACY LTD,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
E. A. EXPRESS PHARMACY LIMITED,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
PERFECT WELLNESS PHARMACY C,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
ROCHE PRODUCTS GHANA LTD,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
NINSON PHARMACY,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
RENERVE PHARMACY,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
PRIME HEALTH PHARMACY,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
ESPAT PHARMACY,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
AVICENNA PHARMACY,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
COUNTRY MEDICAL & PHARMACY,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
LENARLES PHARMACY LTD,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
NAAB BLANKS PHARMACY LIMITE,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
REMEDY PHARMA LIMITED,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
J. RAPHA PHARMACY LTD,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
ESPAT PHARMACY LIMITED,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
NAVIA PHARMACY LTD,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
HEALTH FORTE PHARMACY LTD,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
ARTEMIS PHARMACY LIMITED,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
ERITH SPECIALITY PHARMACY LTD,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
AA-DANHARIS PHARMACY LIMITE,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
BERNSWETT PHARMACY,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
EDEN ROYAL PHARMACY LTD.,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
EDEN ROYAL PHARMACY,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
TRIPLE-E IMPEX PHARMACY,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
NEEK-ROYALE PHARMACY,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
MOON PHARMA GHANA LIMITED,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
CHARITY PHARMACY LTD,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
PHARMPLUS PHARMACY LTD,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
PROH PHARMACY,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
OMEK CHEMIST LTD,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
LISTINGS PHARMACY,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
LISTINGS PHARMACY LIMITED,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
BEDREICH PHARMACY,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
UPHILL PHARMACY ANNEX,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
BEDIAKO MARKETING SERVICES.,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
KIKSAPP PHARMACY LTD,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
REECH OPTIONS PHARMACY LTD,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
ALPHA-BETA PHARMACY,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
PENUEL PHARMACY LTD,1,3735.7191011235955,1,1,3735.7191011235955,3735.7191011235955
KEL-JOHN PHARMACY LTD,1,3600.862068965517,1,1,3600.862068965517,3600.862068965517
BOSS-CARE PHARMACY LTD,1,3600.862068965517,1,1,3600.862068965517,3600.862068965517
ANDROP PHARMACY LTD.,1,3600.862068965517,1,1,3600.862068965517,3600.862068965517
I & T PHARMACY LTD.,1,3600.862068965517,1,1,3600.862068965517,3600.862068965517
NICOM PHARMACY LTD,1,3600.862068965517,1,1,3600.862068965517,3600.862068965517
DADY COS PHARMACY,1,3600.862068965517,1,1,3600.862068965517,3600.862068965517
FCUBE PHARMACY LTD,1,3600.862068965517,1,1,3600.862068965517,3600.862068965517
BERNA PHARMACY,1,3600.862068965517,1,1,3600.862068965517,3600.862068965517
ESTEL CHEMIST,1,3600.862068965517,1,1,3600.862068965517,3600.862068965517
ULTIMED PHARMACY LTD.,1,3600.862068965517,1,1,3600.862068965517,3600.862068965517
AKOSAC PHARMACY LTD,1,3600.862068965517,1,1,3600.862068965517,3600.862068965517
LISSONS HEALTH SERVICES LTD.,1,3600.862068965517,1,1,3600.862068965517,3600.862068965517
ALPHA DUO PHARMA,1,3600.862068965517,1,1,3600.862068965517,3600.862068965517
DELONIX CHEMIST LIMITED,1,3600.862068965517,1,1,3600.862068965517,3600.862068965517
REEDYS SQUARE PHARMACY LIMI,1,3600.862068965517,1,1,3600.862068965517,3600.862068965517
LORDYS PHARMACY LTD.,1,3600.862068965517,1,1,3600.862068965517,3600.862068965517
ECCLESIA HILL PHARMACY,1,3600.862068965517,1,1,3600.862068965517,3600.862068965517
MEFACO PHARMACY,1,3600.862068965517,1,1,3600.862068965517,3600.862068965517
APOMUDEN PHARMACEUTICALS L,1,3600.862068965517,1,1,3600.862068965517,3600.862068965517
PILLMARK PHARMACY LTD,1,3600.862068965517,1,1,3600.862068965517,3600.862068965517
RAPHEKA PHARMACY,1,3600.862068965517,1,1,3600.862068965517,3600.862068965517
SEBOT PHARMACY LTD,1,3600.862068965517,1,1,3600.862068965517,3600.862068965517
MAUJO PHARMACY LTD,1,3600.862068965517,1,1,3600.862068965517,3600.862068965517
GEODORA PHARMACY LIMITED,1,3600.862068965517,1,1,3600.862068965517,3600.862068965517
MAWUENA PHARMACY,2,3553.872363268915,2,1,1776.9361816344574,1776.9361816344574
MEDIMART PHARMACY LTD,4,3551.9846029747114,3,1,887.9961507436778,1183.9948676582371
ENOAPA PHARMACY LTD.,2,3540.6875,1,1,1770.34375,3540.6875
PHARMA GEORGE CHEMIST,2,3540.6875,1,1,1770.34375,3540.6875
ALFIES PHARMACY LTD,2,3540.6875,1,1,1770.34375,3540.6875
ANSU MEMORIAL PHARMACY,2,3540.6875,1,1,1770.34375,3540.6875
SANOR CHEMISTS,3,3464.082128137879,2,1,1154.6940427126262,1732.0410640689395
PARKER PHARMACY,3,3360.369709837226,2,1,1120.1232366124086,1680.184854918613
EXPRESS CARE PHARMACY LTD,2,3349.0769402568394,2,1,1674.5384701284197,1674.5384701284197
DELIVERY CHEMIST LIMITED,2,3349.0769402568394,2,1,1674.5384701284197,1674.5384701284197
ORIGIN CHEMIST LIMITED,2,3349.0769402568394,2,1,1674.5384701284197,1674.5384701284197
KAM-AID PHARMACY LTD,2,3337.423645320197,2,1,1668.7118226600985,1668.7118226600985
ADD PHARMA GH LTD,2,3188.4699493712233,2,2,1594.2349746856116,1594.2349746856116
FIINA PHARMACY LTD.,2,3078.767395320197,2,1,1539.3836976600985,1539.3836976600985
THE MEDIPOINT PHARMACY,2,3010.852828774822,2,1,1505.426414387411,1505.426414387411
KELMED PHARMACEUTICALS,2,2907.140410474168,2,1,1453.570205237084,1453.570205237084
MAKDOR PHARMACY LTD.,1,2888.4,1,1,2888.4,2888.4
OB CAREPOINT PHARMACY LTD,1,2888.4,1,1,2888.4,2888.4
EASTERN CHEMISTS LTD.,1,2888.4,1,1,2888.4,2888.4
AFTER THAT PHARMACY LTD,1,2888.4,1,1,2888.4,2888.4
DRUGRITE PHARMACY LTD.,1,2888.4,1,1,2888.4,2888.4
AMICUS PHARMACY,1,2888.4,1,1,2888.4,2888.4
OSEIWUSU PHARMA LTD,1,2888.4,1,1,2888.4,2888.4
ANCAWIN COMPANY LTD.,1,2888.4,1,1,2888.4,2888.4
MEDI CASA PHARMACY LTD,1,2888.4,1,1,2888.4,2888.4
ROMAN PHARMACY,1,2888.4,1,1,2888.4,2888.4
RELICS PHARMACY LTD,1,2888.4,1,1,2888.4,2888.4
LEMJIREH PHARMACY LTD,1,2888.4,1,1,2888.4,2888.4
BENNOL PHARMACY LTD.,1,2888.4,1,1,2888.4,2888.4
M & E HEALTHWAY PHARMACY LT,1,2888.4,1,1,2888.4,2888.4
GABSON PHARMACY LTD. (SRODA,1,2888.4,1,1,2888.4,2888.4
GABSON PHARMACY LTD.,1,2888.4,1,1,2888.4,2888.4
MAXHOPE PHARMACY,1,2888.4,1,1,2888.4,2888.4
VITAMED PHARMACY LTD,1,2888.4,1,1,2888.4,2888.4
AIDE CHEMIST LTD.,1,2888.4,1,1,2888.4,2888.4
FRANWEN PHARMACY,1,2888.4,1,1,2888.4,2888.4
CHRISPHARMA LTD.,2,2888.4,2,1,1444.2,1444.2
BORAXBEE PHARMACY LTD,1,2888.4,1,1,2888.4,2888.4
DELIGHT PHARMACY LTD.,1,2888.4,1,1,2888.4,2888.4
